symbol,sector,industry,gain,market_cap
MOLN,Healthcare,Biotechnology,0.027700831024930775,136739964.593
MOMO,Communication Services,Internet Content & Information,-0.12529274004683835,2641472943.48
MORN,Financial Services,Financial Data & Stock Exchanges,-0.2583797966546408,9692905996.8
MOS,Basic Materials,Agricultural Inputs,-0.08384186786946131,11016807669.56
MOV,Consumer Cyclical,Luxury Goods,0.21980074719800757,430284556.8
MOVE,Healthcare,Medical Devices,0.01777629629629627,4167171.6102
MP,Basic Materials,Other Industrial Metals & Mining,1.3027375201288245,11597859718.32
MPAA,Consumer Cyclical,Auto Parts,0.33903830480847597,313143538.89
MPB,Financial Services,Banks - Regional,-0.03125000000000011,557452713.6
MPC,Energy,Oil & Gas Refining & Marketing,0.09458770189855482,60089578135.920006
MPLX,Energy,Oil & Gas Midstream,-0.022073314938904305,50624459257.31
MPTI,Technology,Electronic Components,0.32761998041136126,155747327.5
MPU,Communication Services,Entertainment,-0.15894039735099338,46412369.49
MPWR,Technology,Semiconductors,0.2397020926373168,44539791660.0
MPX,Consumer Cyclical,Recreational Vehicles,-0.0022624434389139788,305213545.8
MQ,Technology,Software - Infrastructure,-0.13973063973063973,2572039991.7
MRAM,Technology,Semiconductors,0.6949404761904764,230488278.45000002
MRBK,Financial Services,Banks - Regional,0.08726752503576529,170859108.92000002
MRC,Energy,Oil & Gas Equipment & Services,0.16174183514774496,1244766513.48
MRCC,Financial Services,Asset Management,0.09657320872274146,152964360.4
MRCY,Industrials,Aerospace & Defense,0.6229348882410106,4927276321.92
MREO,Healthcare,Biotechnology,-0.3013698630136986,1629752960.1999998
MRK,Healthcare,Drug Manufacturers - General,0.10247218788627925,226105503842.40002
MRKR,Healthcare,Biotechnology,-0.3917834394904459,9745194.55
MRM,Consumer Cyclical,Personal Services,0.4539007092198581,13406160.0
MRNA,Healthcare,Biotechnology,-0.04715719063545151,10945596430.49
MRNO,Real Estate,Real Estate - Development,-0.7486134852801519,209201184.72
MRSN,Healthcare,Biotechnology,0.08839960565231672,39882028.480000004
MRTN,Industrials,Trucking,-0.20150375939849635,861888464.04
MRUS,Healthcare,Biotechnology,0.7932674020540131,6504867656.35
MRVI,Healthcare,Biotechnology,0.18846153846153837,755377572.51
MRVL,Technology,Semiconductors,0.20503144654088054,74657820000.0
MRX,Healthcare,Biotechnology,-0.2233160621761658,2180377440.17
MS,Financial Services,Capital Markets,0.09635452901071374,250476472350.50003
MSA,Industrials,Security & Protection Services,0.014340678558936738,6815272323.74
MSAI,Technology,Software - Infrastructure,-0.028601694915254276,22246407.675
MSBI,Financial Services,Banks - Regional,-0.09321120689655175,359192835.4
MSC,Consumer Cyclical,Resorts & Casinos,-0.08333333333333336,3312457327.8
MSCI,Financial Services,Financial Data & Stock Exchanges,-0.04741496598639455,43544911479.229996
MSEX,Utilities,Utilities - Regulated Water,-0.023870262390670593,943026574.88
MSFT,Technology,Software - Infrastructure,0.03943984569637546,3834001997878.9
MSGE,Consumer Cyclical,Leisure,0.18021750388399796,2231811059.85
MSGM,Communication Services,Electronic Gaming & Multimedia,-0.0756013745704468,10213757.54
MSGS,Communication Services,Entertainment,0.13082332259009666,5585414197.059999
MSI,Technology,Communication Equipment,0.06222295189624029,74792762604.56
MSM,Industrials,Industrial Distribution,0.029201163571268736,5137364553.98
MSN,Technology,Consumer Electronics,0.16819407008086257,9153532.577348001
MSS,Consumer Defensive,Grocery Stores,0.06527472527472528,20871904.560000002
MTB,Financial Services,Banks - Regional,-0.03044799920267098,32148553606.02
MTC,Technology,Software - Application,-0.180952380952381,20409877.287
MTCH,Communication Services,Internet Content & Information,0.0782280867106504,8704916628.32
MTD,Healthcare,Diagnostics & Research,0.105591734396823,27202691587.86
MTDR,Energy,Oil & Gas E&P,-0.0821610601427114,5427732640.2
MTEK,Technology,Electronic Components,-0.34700315457413256,16150927.049999999
MTEN,Industrials,Metal Fabrication,-0.47975077881619943,31968625.000000004
MTEX,Consumer Defensive,Household & Personal Products,-0.029891304347825935,16633137.5
MTG,Financial Services,Insurance - Specialty,0.003282275711159732,6735109759.5
MTH,Consumer Cyclical,Residential Construction,0.08856518572469042,5289865373.5199995
MTLS,Technology,Software - Application,0.10830324909747285,345543038.09999996
MTN,Consumer Cyclical,Resorts & Casinos,-0.03619187829714149,5803813590.48
MTNB,Healthcare,Biotechnology,1.108695652173913,9817881.049999999
MTRN,Basic Materials,Other Industrial Metals & Mining,0.5413776015857285,2563673320.44
MTRX,Industrials,Engineering & Construction,-0.06089508437270726,352539500.03999996
MTSI,Technology,Semiconductors,-0.07700666473485943,9522187415.710001
MTUS,Basic Materials,Steel,0.046583850931677016,712609894.08
MTW,Industrials,Farm & Heavy Construction Machinery,-0.177760375880971,362234065.95
MTX,Basic Materials,Specialty Chemicals,0.08529411764705883,1987855565.28
MTZ,Industrials,Engineering & Construction,0.25485521572275854,17079459751.2
MU,Technology,Semiconductors,0.5662941961307539,204729092505.0
MUFG,Financial Services,Banks - Diversified,0.16654330125832717,179755566000.0
MURA,Healthcare,Biotechnology,-0.16129032258064513,35662562.37
MUSA,Consumer Cyclical,Specialty Retail,-0.06933069754306702,7901806327.559999
MUX,Basic Materials,Other Precious Metals & Mining,0.5298769771528997,885604654.2
MVBF,Financial Services,Banks - Regional,0.13267070008643042,335762254.35
MVIS,Technology,Scientific & Technical Instruments,0.24561403508771934,328306411.90000004
MVST,Industrials,Electrical Equipment & Parts,0.32944606413994154,1453684609.9499998
MWA,Industrials,Specialty Industrial Machinery,0.06349856616140928,4057494185.04
MWG,Industrials,Rental & Leasing Services,0.040838453198409744,9128640.0
MX,Technology,Semiconductors,-0.18367346938775503,118764158.38000001
MXC,Energy,Oil & Gas E&P,0.03407755581668636,18414000.0
MXCT,Healthcare,Diagnostics & Research,-0.2119815668202765,170704650.13000003
MXL,Technology,Semiconductors,0.14874301675977647,1371063769.2
MYE,Consumer Cyclical,Packaging & Containers,0.09960681520314557,622842598.8
MYFW,Financial Services,Banks - Regional,-0.026923076923076883,216117455.67
MYGN,Healthcare,Diagnostics & Research,0.5236294896030247,690296523.8399999
MYND,Consumer Defensive,Education & Training Services,0.12445520581113802,427263239.52000004
MYNZ,Healthcare,Diagnostics & Research,0.2357142857142858,1049048.96
MYO,Healthcare,Medical Devices,-0.5338235294117647,31517177.287499998
MYPS,Communication Services,Electronic Gaming & Multimedia,-0.2213114754098361,125831250.7728
MYRG,Industrials,Engineering & Construction,0.06819763395963818,3280473504.81
MYSZ,Technology,Software - Application,-0.039062500000000035,2638435.0
NA,Technology,Semiconductors,-0.27272727272727276,39455829.0
NAAS,Consumer Cyclical,Specialty Retail,3.9828797751373455,10293876765.24
NABL,Technology,Information Technology Services,-0.03427172582619342,1496488957.92
NAII,Consumer Defensive,Packaged Foods,-0.15060240963855423,17046639.5
NAK,Basic Materials,Other Industrial Metals & Mining,-0.26256983240223464,656106094.8199999
NAMS,Healthcare,Biotechnology,0.5760534429599178,3371406828.4
NAOV,Healthcare,Medical Devices,5.685540069686411,4703844.915
NAT,Industrials,Marine Shipping,0.2153284671532846,695290680.0
NATH,Consumer Cyclical,Restaurants,-0.00679791648274032,455939469.9
NATL,Technology,Software - Application,0.3364928909952606,2873459455.1600003
NATR,Consumer Defensive,Packaged Foods,-0.03183520599250935,281503720.23
NAUT,Consumer Cyclical,Apparel Manufacturing,0.10879396984924623,109635634.40789999
NAVI,Financial Services,Credit Services,-0.14643545279383438,1345956147.48
NB,Basic Materials,Other Industrial Metals & Mining,2.3221757322175733,316490484.44
NBBK,Financial Services,Banks - Regional,-0.04790096878363816,736430481.6
NBHC,Financial Services,Banks - Regional,-0.029165609941668745,1469315982.42
NBIX,Healthcare,Drug Manufacturers - Specialty & Generic,0.07155145448858309,13633460281.980001
NBN,Financial Services,Banks - Regional,0.0034987277353690895,847851376.8900001
NBR,Energy,Oil & Gas Drilling,0.34697732997481107,393653777.46000004
NBTB,Financial Services,Banks - Regional,-0.04226327944572745,1947328768.32
NBTX,Healthcare,Biotechnology,3.281837160751566,942845797.88
NBY,Healthcare,Biotechnology,1.0515914919294012,7475110.29
NC,Basic Materials,Thermal Coal,0.008714596949891053,307325439.6
NCI,Consumer Cyclical,Apparel Manufacturing,-0.11737089201877934,38404800.0
NCL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-0.2675893886966551,3163320.0
NCLH,Industrials,Travel Services,0.13379953379953385,10809444276.54
NCMI,Communication Services,Advertising Agencies,-0.05944798301486205,409401761.59999996
NCNA,Healthcare,Biotechnology,92.7875751503006,657632231.37
NCNO,Technology,Software - Application,-0.08923611111111111,3013724343.68
NCPL,Financial Services,Capital Markets,-0.6385714285714287,4548097.45
NCRA,Consumer Defensive,Farm Products,0.6213592233009707,22567349.07
NCSM,Energy,Oil & Gas Equipment & Services,0.4102649006622518,120156749.21
NCTY,Communication Services,Electronic Gaming & Multimedia,0.1600901916572717,14515986924.91
NDAQ,Financial Services,Financial Data & Stock Exchanges,-0.03246824958586414,50233192510.82
NDLS,Consumer Cyclical,Restaurants,-0.19089648215861804,29080224.8506
NDRA,Healthcare,Diagnostics & Research,0.6634843487820402,3249591.14
NDSN,Industrials,Specialty Industrial Machinery,0.06700489053430228,13217751150.5
NE,Energy,Oil & Gas Drilling,0.04765241765942535,4576750248.75
NECB,Financial Services,Banks - Regional,-0.15323257766582699,282290558.88
NEE,Utilities,Utilities - Regulated Electric,0.07103678929765889,160818314570.40002
NEGG,Consumer Cyclical,Internet Retail,1.8183464091732047,859260520.0
NEM,Basic Materials,Gold,0.4438164893617022,97394602712.25002
NEN,Real Estate,Real Estate Services,-0.013175860185690733,8348196.15
NEO,Healthcare,Diagnostics & Research,0.2448700410396717,1153583219.3400002
NEOG,Healthcare,Diagnostics & Research,0.21686746987951788,1257190578.5149999
NEON,Technology,Electronic Components,-0.8630930822165882,62096811.400000006
NEOV,Industrials,Electrical Equipment & Parts,0.4156976744186047,162407217.78
NEPH,Healthcare,Medical Instruments & Supplies,0.1691176470588234,49185624.0
NERV,Healthcare,Biotechnology,0.2804878048780489,14727413.695400001
NET,Technology,Software - Infrastructure,0.12351568576613946,77489976653.04
NETD,Industrials,Shell Companies,0.010820559062218304,428143750.0
NEU,Basic Materials,Specialty Chemicals,0.14728177589737335,7963771330.79
NEUE,Healthcare,Healthcare Plans,-0.01127379209370424,58445580.774000004
NEXA,Basic Materials,Other Industrial Metals & Mining,0.0060000000000000496,663517441.11
NEXN,Communication Services,Advertising Agencies,-0.1553588987217306,565150215.4
NEXT,Energy,Oil & Gas E&P,-0.22807017543859642,1705898335.7
NFBK,Financial Services,Banks - Regional,-0.02500000000000006,497563532.96
NFE,Utilities,Utilities - Regulated Gas,-0.3128491620111732,540551499.3
NFG,Energy,Oil & Gas Integrated,0.05831739961759076,8309207973.5
NFGC,Basic Materials,Gold,0.5862068965517241,469071705.96
NFLX,Communication Services,Entertainment,-0.1056900482312619,497280461463.0
NG,Basic Materials,Gold,1.1956043956043958,3229339410.15
NGD,Basic Materials,Gold,0.45833333333333326,5813338983.9
NGG,Utilities,Utilities - Regulated Electric,0.03510008457851719,70876968770.0
NGL,Energy,Oil & Gas Midstream,0.4386792452830187,773594808.76
NGNE,Healthcare,Biotechnology,0.14564102564102563,313222294.68
NGS,Energy,Oil & Gas Equipment & Services,0.1021155410903174,334424398.28
NGVC,Consumer Defensive,Grocery Stores,0.02030456852791889,922064597.46
NGVT,Basic Materials,Specialty Chemicals,0.21327745919717675,2046938099.16
NHC,Healthcare,Medical Care Facilities,0.16396430969970247,1881232789.8
NHTC,Consumer Cyclical,Internet Retail,-0.07978723404255318,49621353.24999999
NI,Utilities,Utilities - Regulated Gas,0.10598031794095371,20254398440.9
NIC,Financial Services,Banks - Regional,0.03246502280281355,2008061370.0
NICE,Technology,Software - Application,-0.18470886673352607,8741760801.03
NINE,Energy,Oil & Gas Equipment & Services,-0.2144319961450427,26823630.4762
NIO,Consumer Cyclical,Auto Manufacturers,1.2580645161290323,16320101681.279999
NISN,Financial Services,Credit Services,0.01785714285714293,15966879.92
NITO,Basic Materials,Agricultural Inputs,15.192384769539078,73743352.55999999
NIU,Consumer Cyclical,Auto Manufacturers,0.3216374269005847,766017738.44
NJR,Utilities,Utilities - Regulated Gas,0.039610533303828264,4718617305.099999
NKE,Consumer Cyclical,Footwear & Accessories,-0.060107147523846785,110298491963.59
NKSH,Financial Services,Banks - Regional,0.0020725388601037053,184537759.0
NKTR,Healthcare,Biotechnology,1.57988922028121,11259267074.0
NKTX,Healthcare,Biotechnology,0.2603550295857988,155397043.26
NL,Industrials,Security & Protection Services,-0.04953560371517032,300413564.1
NLSP,Healthcare,Biotechnology,-0.12114537444933916,2089732.76
NMFC,Financial Services,Asset Management,-0.11636707663197733,1036452098.15
NMG,Basic Materials,Other Industrial Metals & Mining,0.6927710843373495,411105210.3
NMHI,Industrials,Specialty Industrial Machinery,0.8835830212234708,131819.625
NMIH,Financial Services,Insurance - Specialty,-0.10852148579752365,2923125134.22
NMM,Industrials,Marine Shipping,0.15912031047865458,1316651159.22
NMR,Financial Services,Capital Markets,0.14490445859872614,20980642000.0
NMRA,Healthcare,Biotechnology,1.0440075952194796,288322482.94
NMRK,Real Estate,Real Estate Services,0.46259050683829445,3277204774.88
NMTC,Technology,Software - Application,0.27222982216142283,27776287.8
NN,Technology,Software - Infrastructure,-0.11665127731609734,1879760268.1000001
NNBR,Industrials,Conglomerates,-0.10550458715596339,97279380.89999999
NNDM,Technology,Computer Hardware,0.038961038961038995,374596575.65000004
NNE,Industrials,Specialty Industrial Machinery,0.30316344463971884,1545433958.6399999
NNI,Financial Services,Credit Services,0.056293279022403234,4768907164.2
NNOX,Healthcare,Medical Devices,-0.23242187499999997,241657983.79
NNVC,Healthcare,Biotechnology,0.0,22366630.0
NOA,Energy,Oil & Gas Equipment & Services,-0.11042183622828791,388277933.88
NOAH,Financial Services,Asset Management,0.054673721340388094,4302151308.0
NOC,Industrials,Aerospace & Defense,0.20007087730351225,87578621251.59
NODK,Financial Services,Insurance - Property & Casualty,0.020721412125863498,270514621.68
NOG,Energy,Oil & Gas E&P,-0.14275932899691893,2388638844.5
NOK,Technology,Communication Equipment,-0.04483430799220264,26476196000.0
NOMD,Consumer Defensive,Packaged Foods,-0.23450292397660827,2065082051.3400002
NOTE,Technology,Information Technology Services,6.225878728469402,701844414.6
NOTV,Healthcare,Diagnostics & Research,-0.28780487804878047,50803903.5
NOV,Energy,Oil & Gas Equipment & Services,0.07619795758051837,5038246099.53
NOVT,Technology,Scientific & Technical Instruments,-0.18843167701863361,3712935667.0
NOW,Technology,Software - Application,-0.1185012705191254,187480600000.0
NPCE,Healthcare,Medical Devices,0.06849315068493143,339602155.9
NPK,Industrials,Aerospace & Defense,0.11006140765233828,824072314.24
NPO,Industrials,Specialty Industrial Machinery,0.14792274419072526,4835413872.43
NPWR,Industrials,Specialty Industrial Machinery,0.12666666666666662,679000842.0
NRC,Healthcare,Health Information Services,-0.25865209471766837,285901328.72
NRDS,Communication Services,Internet Content & Information,-0.005410279531109152,809998614.6899999
NRDY,Technology,Software - Application,-0.21250000000000005,224409865.35
NRG,Utilities,Utilities - Independent Power Producers,0.047829100762492936,33136872764.800003
NRGV,Utilities,Utilities - Renewable,2.918348193336461,495909987.28
NRIM,Financial Services,Banks - Regional,-0.781751302748544,117373908.80000001
NRIX,Healthcare,Biotechnology,-0.24110032362459538,689052298.36
NRP,Basic Materials,Thermal Coal,0.09988799511251403,1396647634.69
NRSN,Healthcare,Biotechnology,-0.40191387559808606,22207657.38
NRXP,Healthcare,Biotechnology,-0.029673590504451064,56329104.51
NRXS,Healthcare,Biotechnology,0.17777777777777776,23018606.16
NSC,Industrials,Railroads,0.1544674795184429,67545300382.4
NSIT,Technology,Electronics & Computer Distribution,-0.21709509762607107,3559099936.0
NSP,Industrials,Staffing & Employment Services,-0.1810788381742738,1823906224.26
NSPR,Healthcare,Medical Devices,0.07657657657657654,71552555.37
NSSC,Industrials,Security & Protection Services,0.44935418082936773,1554340676.7
NSTS,Financial Services,Banks - Regional,-0.04201680672268907,59352912.06
NSYS,Healthcare,Medical Devices,0.029748283752860386,25040392.51
NTAP,Technology,Computer Hardware,0.12530805687203792,24423621566.609997
NTB,Financial Services,Banks - Diversified,-0.08486685429746688,1834690435.06
NTCT,Technology,Software - Infrastructure,0.10165975103734436,1887865867.59
NTES,Communication Services,Electronic Gaming & Multimedia,0.13936706006164018,486369334989.99994
NTGR,Technology,Communication Equipment,0.10705921712947483,961913080.8
NTIC,Basic Materials,Specialty Chemicals,-0.05044136191677169,72544083.62
NTIP,Industrials,Specialty Business Services,0.28688524590163944,34471906.5
NTLA,Healthcare,Biotechnology,0.9473170731707318,2115896882.4
NTNX,Technology,Software - Infrastructure,-0.010001298869983063,20511677192.4
NTR,Basic Materials,Agricultural Inputs,-0.02304526748971191,29233214853.5
NTRA,Healthcare,Diagnostics & Research,0.054571806667086754,21658178538.64
NTRB,Healthcare,Biotechnology,0.09651711924439196,102339518.925
NTRP,Technology,Information Technology Services,-0.04922279792746113,5319744.92
NTRS,Financial Services,Asset Management,0.030350194552529228,26074767410.56
NTWK,Technology,Software - Application,0.43373493975903615,53682068.99999999
NTZ,Consumer Cyclical,Furnishings Fixtures & Appliances,-0.019018385494129875,35467012.0
NU,Financial Services,Banks - Regional,0.1459580838323354,73339984500.8
NUE,Basic Materials,Steel,0.007959109163928467,32049091781.7
NUKK,Technology,Software - Application,-0.1615384615384615,40670759.19
NUS,Consumer Defensive,Household & Personal Products,0.27466367713004475,582750969.88
NUTX,Healthcare,Health Information Services,-0.14197089000238614,592594341.12
NUVB,Healthcare,Biotechnology,0.783653846153846,1256498552.05
NUVL,Healthcare,Biotechnology,0.08071346079815207,6004201571.2
NUWE,Healthcare,Medical Devices,-0.4978902953586498,345753.1789093177
NVAX,Healthcare,Biotechnology,0.4311649016641453,1536062081.3500001
NVCR,Healthcare,Medical Devices,-0.13203078744819421,1544311777.45
NVCT,Healthcare,Biotechnology,-0.23503184713375794,141986398.93
NVDA,Technology,Semiconductors,0.1856673407482305,4608916000000.0
NVEC,Technology,Semiconductors,-0.08257372654155493,322058512.28
NVFY,Consumer Cyclical,Furnishings Fixtures & Appliances,2.487012987012987,72640271.0
NVGS,Energy,Oil & Gas Midstream,0.02204928664072632,1065947873.28
NVMI,Technology,Semiconductor Equipment & Materials,0.12448495006634534,9632593929.0
NVNI,Technology,Software - Application,-0.055362799818977314,9795295.2468
NVNO,Healthcare,Medical Devices,-0.7536895674300255,16685504.0
NVO,Healthcare,Biotechnology,-0.13978649740334667,262274100000.0
NVR,Consumer Cyclical,Residential Construction,0.0796039603960396,24137754196.11
NVRI,Industrials,Waste Management,0.3711340206185567,926284324.35
NVS,Healthcare,Drug Manufacturers - General,0.08409760890926941,258677438810.56
NVST,Healthcare,Medical Instruments & Supplies,0.059989832231825094,3541908394.2000003
NVT,Industrials,Electrical Equipment & Parts,0.31257549322238615,16408151976.78
NVTS,Technology,Semiconductors,0.2715447154471544,1561391997.825
NVVE,Consumer Cyclical,Specialty Retail,-0.7013426366423512,854451.6465
NVX,Industrials,Electrical Equipment & Parts,0.5140186915887851,645485194.2
NWBI,Financial Services,Banks - Regional,-0.06451612903225802,1572258186.81
NWE,Utilities,Utilities - Diversified,0.11083317298441404,3497538178.23
NWFL,Financial Services,Banks - Regional,-0.037023044956554604,233046814.72
NWG,Financial Services,Banks - Diversified,0.12292609351432887,118968748815.0
NWGL,Basic Materials,Lumber & Wood Production,0.35471698113207534,185408691.9321
NWL,Consumer Defensive,Household & Personal Products,-0.05769230769230771,2166321000.0
NWN,Utilities,Utilities - Regulated Gas,0.07952334630350202,1779748633.85
NWPX,Industrials,Metal Fabrication,0.2375415282392026,526769340.90000004
NWS,Communication Services,Entertainment,-0.05395047169811316,6124774920.0
NWSA,Communication Services,Entertainment,-0.033707865168539394,16199154058.45
NX,Basic Materials,Building Products & Equipment,-0.25568468923698834,696646379.25
NXE,Basic Materials,Uranium,0.2823529411764707,5019360693.4800005
NXGL,Healthcare,Medical Instruments & Supplies,-0.030303030303030328,18602371.524800003
NXL,Healthcare,Medical Devices,-0.04199999999999993,12231259.0462
NXPI,Technology,Semiconductors,0.012787610619468967,57750568741.485
NXPL,Technology,Software - Application,0.07115384615384614,21681743.8901
NXST,Communication Services,Entertainment,0.13711731084828244,6060043587.78
NXT,Technology,Solar,0.16072234762979673,11556326696.96
NXTC,Healthcare,Biotechnology,0.10330235018514324,13427337.8603624
NXTT,Technology,Software - Application,10.822510822510822,12280863550.25
NYAX,Technology,Software - Application,-0.006756756756756763,1755691239.72
NYT,Consumer Cyclical,Publishing,-0.01539823008849553,9079652693.6
NYXH,Healthcare,Medical Instruments & Supplies,-0.3702290076335878,187136325.0
OABI,Healthcare,Biotechnology,-0.1283422459893049,196637255.01000002
OAKU,Industrials,Shell Companies,0.025641025641025703,72455748.0
OBDC,Financial Services,Credit Services,-0.12205270457697641,6503090380.820001
OBE,Energy,Oil & Gas E&P,0.160344827586207,479688061.02
OBIO,Healthcare,Biotechnology,-0.062283737024221505,102677532.16000001
OBK,Financial Services,Banks - Regional,-0.07792900987456637,1072459094.8
OBLG,Technology,Software - Application,-0.4591836734693878,3199145.02
OBT,Financial Services,Banks - Regional,-0.08253500368459846,279762096.33
OC,Basic Materials,Building Products & Equipment,-0.025226617946736023,12050954656.32
OCC,Technology,Communication Equipment,1.378453038674033,76164780.33
OCFC,Financial Services,Banks - Regional,-0.03461330448891277,1032948073.08
OCFT,Technology,Software - Application,0.04000000000000001,8786554704.03
OCG,Consumer Cyclical,Internet Retail,-0.3650634920634921,72606119.4
OCGN,Healthcare,Biotechnology,0.8247422680412372,516865611.9
OCS,Healthcare,Biotechnology,-0.0624332977588046,762782162.9399999
OCSL,Financial Services,Credit Services,-0.06570397111913359,1080703491.66
OCUL,Healthcare,Biotechnology,0.18730489073881382,1758786029.7
ODC,Basic Materials,Specialty Chemicals,0.009152937260775455,883428920.15
ODD,Technology,Software - Infrastructure,-0.22010261807656892,3385427566.2400002
ODFL,Industrials,Trucking,-0.1398575862698557,29883838107.399998
ODP,Consumer Cyclical,Specialty Retail,0.48402555910543127,829366697.49
ODV,Basic Materials,Gold,0.48034934497816595,453446373.56
OEC,Basic Materials,Specialty Chemicals,-0.33054781801299904,410742210.5
OESX,Industrials,Electrical Equipment & Parts,12.532110091743117,270822396.13
OFG,Financial Services,Banks - Regional,-0.04221872894677751,1928788850.52
OFIX,Healthcare,Medical Devices,0.36287313432835805,554509611.32
OFLX,Industrials,Specialty Industrial Machinery,-0.10308677926616198,305958899.82
OFS,Financial Services,Asset Management,-0.12140391254315303,103299181.38
OGCP,Real Estate,REIT—Office,-0.11785714285714288,35055228.0
OGE,Utilities,Utilities - Regulated Electric,0.04387360763809956,9142216732.35
OGEN,Healthcare,Biotechnology,-0.14935064935064934,28991640.150000002
OGI,Healthcare,Drug Manufacturers - Specialty & Generic,0.3525179856115108,235912978.51000002
OGN,Healthcare,Drug Manufacturers - General,0.13271604938271594,2821974630.06
OGS,Utilities,Utilities - Regulated Gas,0.09654793013340683,4750086200.16
OI,Consumer Cyclical,Packaging & Containers,-0.17684478371501278,2021365862.3999999
OII,Energy,Oil & Gas Equipment & Services,0.16778523489932887,2677751566.08
OIS,Energy,Oil & Gas Equipment & Services,0.16051660516605168,376122102.71999997
OKE,Energy,Oil & Gas Midstream,-0.09080703505051767,45245889942.36
OKLO,Utilities,Utilities - Regulated Electric,1.276725062567036,17905557684.0
OKTA,Technology,Software - Infrastructure,-0.04209445585215614,16478412326.880001
OKYO,Healthcare,Biotechnology,-0.2730496453900709,66995905.68
OLB,Technology,Software - Application,-0.14935064935064934,2836118.56
OLED,Technology,Electronic Components,-0.07423861953512331,6993620440.380001
OLLI,Consumer Defensive,Discount Stores,0.026718749999999902,7914244035.780001
OLMA,Healthcare,Biotechnology,1.49438202247191,761230344.1
OLN,Basic Materials,Specialty Chemicals,0.22259136212624592,2907527033.4
OLPX,Consumer Cyclical,Specialty Retail,-0.1503267973856209,850713125.12
OM,Consumer Cyclical,Leisure,-0.29144254278728604,50627215.79
OMAB,Industrials,Airports & Air Services,-0.08166228109971872,4301755920.0
OMC,Communication Services,Advertising Agencies,0.05105633802816896,15100307374.699999
OMCL,Healthcare,Health Information Services,0.07019363762102343,1401847231.72
OMER,Healthcare,Biotechnology,0.487012987012987,245029662.22
OMEX,Industrials,Specialty Business Services,0.6209677419354838,59490139.32
OMF,Financial Services,Credit Services,-0.05356240525517938,6731162647.8
OMH,Real Estate,Real Estate Services,-0.16129032258064516,3032592.85
OMI,Healthcare,Medical Distribution,-0.45034642032332567,373876844.88
ON,Technology,Semiconductors,-0.09778428859183293,20540065729.98
ONB,Financial Services,Banks - Regional,-0.017714791851195687,6921757500.0
ONCO,Consumer Cyclical,Entertainment,-0.2761020881670533,307392.75
ONCY,Healthcare,Biotechnology,0.3663366336633662,113628586.02
ONDS,Technology,Communication Equipment,4.662857142857143,973780907.46
ONEW,Consumer Cyclical,Recreational Vehicles,0.12283136710617623,259867921.95
ONFO,Communication Services,Internet Content & Information,0.1399999999999999,5691409.5600000005
ONMD,Healthcare,Health Information Services,0.8713662790697675,31795744.240000002
ONON,Consumer Cyclical,Footwear & Accessories,-0.2255334805003679,26887325589.48
ONTF,Technology,Software - Application,0.05555555555555552,236597951.85
ONTO,Technology,Semiconductor Equipment & Materials,0.4560283687943263,6889459896.4800005
OOMA,Communication Services,Telecom Services,-0.10983102918586787,323196000.0
OP,Industrials,Marine Shipping,-0.007874015748031503,9538530.56
OPAD,Real Estate,Real Estate Services,1.8985507246376814,110069360.75999999
OPAL,Utilities,Utilities - Regulated Gas,-0.10236220472440954,416516718.74
OPBK,Financial Services,Banks - Regional,0.01696165191740403,202237379.16
OPCH,Healthcare,Medical Care Facilities,-0.1103202846975089,4602396354.24
OPEN,Real Estate,Real Estate Services,11.963554987212273,5795378827.559999
OPFI,Financial Services,Credit Services,-0.23822909346451163,927124426.7800001
OPHC,Financial Services,Banks - Regional,-0.07095343680709522,47709392.919999994
OPK,Healthcare,Diagnostics & Research,0.16417910447761191,1034187415.8000001
OPRA,Communication Services,Internet Content & Information,-0.08205128205128212,1619186818.2
OPRT,Financial Services,Credit Services,-0.24577373211963596,213553559.34
OPRX,Healthcare,Health Information Services,0.4367816091954022,325430776.0
OPT,Healthcare,Medical Care Facilities,0.0,3721901689.11
OPTT,Industrials,Specialty Industrial Machinery,0.0999024390243903,76203003.5742
OPTX,Technology,Scientific & Technical Instruments,0.12318840579710157,57600577.620000005
OPXS,Industrials,Aerospace & Defense,0.06783919597989954,86898898.8
OPY,Financial Services,Capital Markets,0.06364985163204735,745186992.0
OR,Basic Materials,Gold,0.44660550458715603,7405563943.34
ORA,Utilities,Utilities - Renewable,0.16383272058823517,6045822959.400001
ORCL,Technology,Software - Infrastructure,0.23198140015499868,809806694519.9999
ORGN,Basic Materials,Chemicals,-0.05794525417703513,75946959.53099999
ORGO,Healthcare,Drug Manufacturers - Specialty & Generic,0.00941176470588236,536482829.16
ORI,Financial Services,Insurance - Diversified,0.14682539682539694,10639949327.49
ORIC,Healthcare,Biotechnology,0.08591549295774639,804023659.0
ORLA,Basic Materials,Gold,-0.03571428571428579,3306846272.8399997
ORLY,Consumer Cyclical,Specialty Retail,0.13078666235027522,6011888236.74
ORMP,Healthcare,Biotechnology,0.12962962962962954,102685788.7335
ORN,Industrials,Engineering & Construction,-0.061946902654867124,325562700.75
ORRF,Financial Services,Banks - Regional,0.006565204416592029,653237319.5600001
OSBC,Financial Services,Banks - Regional,-0.08677248677248663,770306282.1
OSCR,Healthcare,Healthcare Plans,0.28851873884592516,4830947184.0
